,inflow,time,link_id
146105,2,102.4,4
146106,2,102.44,4
146107,2,102.48,4
146108,2,102.52,4
146109,2,102.56,4
146110,2,102.6,4
146111,2,102.64,4
146112,2,102.68,4
146113,2,102.72,4
146114,2,102.76,4
146115,2,102.8,4
146116,2,102.84,4
146117,1,102.88,4
146118,1,102.92,4
146119,1,102.96,4
146120,1,103.0,4
146121,1,103.04,4
146122,1,103.08,4
146388,1,87.04,4
146389,1,87.08,4
146390,1,87.12,4
146391,1,87.16,4
146392,1,87.2,4
146393,1,87.24,4
146394,1,87.28,4
146395,1,87.32,4
146396,1,87.36,4
146397,1,87.4,4
146398,1,87.44,4
146399,1,87.48,4
146400,1,87.52,4
146401,1,87.56,4
146402,1,87.6,4
146403,1,87.64,4
146404,1,87.68,4
146405,1,87.72,4
146406,1,87.76,4
146407,1,87.8,4
146408,1,87.84,4
146409,1,87.88,4
146410,1,87.92,4
146411,1,87.96,4
146412,1,88.0,4
146413,1,88.04,4
146414,1,88.08,4
146415,1,88.12,4
146416,1,88.16,4
146417,1,88.2,4
146418,1,88.24,4
146419,1,88.28,4
146420,1,88.32,4
146421,1,88.36,4
148605,1,120.08,4
148606,1,120.12,4
148607,1,120.16,4
148608,1,120.2,4
148609,1,120.24,4
148610,1,120.28,4
148611,1,120.32,4
148612,1,120.36,4
150980,1,169.8,4
150981,1,169.84,4
150982,1,169.88,4
150983,1,169.92,4
150984,1,169.96,4
150985,1,170.0,4
150986,1,170.04,4
150987,1,170.08,4
150988,1,170.12,4
150989,1,170.16,4
150990,1,170.2,4
150991,1,170.24,4
150992,1,170.28,4
150993,1,170.32,4
150994,1,170.36,4
152404,1,116.24,4
152405,1,116.28,4
152406,1,116.32,4
152407,1,116.36,4
152408,1,116.4,4
152409,1,116.44,4
154549,1,167.84,4
154550,1,167.88,4
154551,1,167.92,4
154552,1,167.96,4
154553,1,168.0,4
154554,1,168.04,4
154555,1,168.08,4
154556,1,168.12,4
154557,1,168.16,4
154558,1,168.2,4
154559,1,168.24,4
154560,1,168.28,4
154561,1,168.32,4
154562,1,168.36,4
154563,1,168.4,4
154564,1,168.44,4
156231,1,118.96,4
156232,1,119.0,4
156233,1,119.04,4
156234,1,119.08,4
156235,1,119.12,4
156236,1,119.16,4
156237,1,119.2,4
156238,1,119.24,4
156239,1,119.28,4
156240,1,119.32,4
156241,1,119.36,4
156242,1,119.4,4
156243,1,119.44,4
156244,1,119.48,4
156245,1,119.52,4
156246,1,119.56,4
156247,1,119.6,4
156248,1,119.64,4
156249,1,119.68,4
156250,1,119.72,4
156251,1,119.76,4
156252,1,119.8,4
157220,1,120.96,4
157221,1,121.0,4
157222,1,121.04,4
157223,1,121.08,4
157224,1,121.12,4
157225,1,121.16,4
157226,1,121.2,4
157227,1,121.24,4
157228,1,121.28,4
157229,1,121.32,4
157230,1,121.36,4
157231,1,121.4,4
157232,1,121.44,4
157233,1,121.48,4
157234,1,121.52,4
157235,1,121.56,4
157236,1,121.6,4
157237,1,121.64,4
157238,1,121.68,4
159778,1,151.52,4
159779,1,151.56,4
159780,1,151.6,4
159781,1,151.64,4
159782,1,151.68,4
159783,1,151.72,4
159784,1,151.76,4
159785,1,151.8,4
159786,1,151.84,4
159787,1,151.88,4
159788,1,151.92,4
159789,1,151.96,4
159790,1,152.0,4
159791,1,152.04,4
159792,1,152.08,4
159793,1,152.12,4
159794,1,152.16,4
159795,1,152.2,4
161470,1,156.48,4
161471,1,156.52,4
161472,1,156.56,4
161473,1,156.6,4
161474,1,156.64,4
161475,1,156.68,4
161476,1,156.72,4
163372,1,164.48,4
163373,1,164.52,4
163374,1,164.56,4
163375,1,164.6,4
163376,1,164.64,4
163377,2,164.68,4
163378,2,164.72,4
163379,2,164.76,4
163380,2,164.8,4
163381,2,164.84,4
163382,2,164.88,4
163383,2,164.92,4
163384,2,164.96,4
163385,2,165.0,4
163386,2,165.04,4
163387,2,165.08,4
163388,2,165.12,4
163389,2,165.16,4
164890,1,150.68,4
164891,1,150.72,4
164892,1,150.76,4
164893,1,150.8,4
164894,1,150.84,4
164895,1,150.88,4
165477,1,104.48,4
165478,1,104.52,4
165479,1,104.56,4
165853,1,124.36,4
165854,1,124.4,4
165855,1,124.44,4
165856,1,124.48,4
165857,1,124.52,4
165858,1,124.56,4
165859,1,124.6,4
165860,1,124.64,4
165861,1,124.68,4
165862,1,124.72,4
165863,1,124.76,4
165864,1,124.8,4
165865,1,124.84,4
165866,1,124.88,4
165867,1,124.92,4
165868,1,124.96,4
165869,1,125.0,4
165870,1,125.04,4
165871,1,125.08,4
165872,1,125.12,4
165873,1,125.16,4
165874,1,125.2,4
165875,1,125.24,4
165876,1,125.28,4
167472,1,167.08,4
167473,1,167.12,4
167474,1,167.16,4
167475,1,167.2,4
171811,1,332.96,4
171812,1,333.0,4
171813,1,333.04,4
171814,1,333.08,4
171815,1,333.12,4
171816,1,333.16,4
171817,1,333.2,4
171818,1,333.24,4
171819,1,333.28,4
171820,1,333.32,4
172834,1,161.0,4
172835,1,161.04,4
172836,1,161.08,4
172837,1,161.12,4
172838,1,161.16,4
172839,1,161.2,4
172840,1,161.24,4
172841,1,161.28,4
174190,2,195.96,4
174191,2,196.0,4
174192,2,196.04,4
174193,2,196.08,4
174194,2,196.12,4
174195,2,196.16,4
174196,2,196.2,4
174197,2,196.24,4
174198,2,196.28,4
174199,2,196.32,4
175368,1,166.32,4
175369,1,166.36,4
175370,1,166.4,4
175371,1,166.44,4
177068,1,126.12,4
177069,1,126.16,4
177070,1,126.2,4
177071,1,126.24,4
177072,1,126.28,4
177073,1,126.32,4
177074,1,126.36,4
177075,1,126.4,4
177076,1,126.44,4
177077,1,126.48,4
177078,1,126.52,4
177079,1,126.56,4
177080,1,126.6,4
177081,1,126.64,4
177082,1,126.68,4
177083,1,126.72,4
177084,1,126.76,4
177085,1,126.8,4
177086,1,126.84,4
177087,1,126.88,4
177088,1,126.92,4
177089,1,126.96,4
177090,1,127.0,4
177091,1,127.04,4
178139,2,196.56,4
178140,1,196.6,4
178141,2,196.64,4
178142,2,196.68,4
178143,2,196.72,4
178144,2,196.76,4
178145,2,196.8,4
178146,2,196.84,4
178147,2,196.88,4
178148,1,196.92,4
178149,1,196.96,4
178484,1,129.8,4
178485,1,129.84,4
178486,1,129.88,4
178487,1,129.92,4
178488,1,129.96,4
178489,1,130.0,4
178490,1,130.04,4
178491,1,130.08,4
178492,1,130.12,4
178493,1,130.16,4
178494,1,130.2,4
178495,1,130.24,4
178496,1,130.28,4
178497,1,130.32,4
178498,1,130.36,4
178499,1,130.4,4
178500,2,130.44,4
178501,2,130.48,4
178502,2,130.52,4
178503,2,130.56,4
179301,1,152.8,4
179302,1,152.84,4
179303,1,152.88,4
179304,1,152.92,4
179305,1,152.96,4
179306,1,153.0,4
179307,1,153.04,4
179308,1,153.08,4
180502,1,195.8,4
180503,1,195.84,4
180504,1,195.88,4
180505,1,195.92,4
180516,1,196.36,4
180517,1,196.4,4
180518,1,196.44,4
180519,1,196.48,4
180520,1,196.52,4
180816,1,147.2,4
180817,1,147.24,4
180818,1,147.28,4
180819,1,147.32,4
180820,1,147.36,4
180821,1,147.4,4
180822,1,147.44,4
180823,1,147.48,4
180824,1,147.52,4
180825,1,147.56,4
180826,1,147.6,4
180827,1,147.64,4
180828,1,147.68,4
180829,1,147.72,4
180830,1,147.76,4
180831,1,147.8,4
181010,1,130.6,4
181011,1,130.64,4
183061,1,201.68,4
183062,1,201.72,4
183063,1,201.76,4
183064,2,201.8,4
183065,2,201.84,4
183066,2,201.88,4
183067,2,201.92,4
183068,2,201.96,4
183069,2,202.0,4
183070,2,202.04,4
183071,1,202.08,4
183072,1,202.12,4
183073,1,202.16,4
183074,1,202.2,4
183075,1,202.24,4
183533,1,181.96,4
183534,1,182.0,4
183535,1,182.04,4
183536,1,182.08,4
183537,1,182.12,4
183538,1,182.16,4
183539,1,182.2,4
183540,1,182.24,4
183541,1,182.28,4
183542,1,182.32,4
183543,1,182.36,4
183544,1,182.4,4
183545,1,182.44,4
183546,1,182.48,4
183547,1,182.52,4
183548,1,182.56,4
183549,1,182.6,4
183550,1,182.64,4
183551,1,182.68,4
183552,1,182.72,4
183553,1,182.76,4
183554,1,182.8,4
183555,1,182.84,4
183556,1,182.88,4
183557,1,182.92,4
183558,1,182.96,4
183559,1,183.0,4
183560,1,183.04,4
183561,1,183.08,4
183562,1,183.12,4
183563,1,183.16,4
183564,1,183.2,4
183565,1,183.24,4
183566,1,183.28,4
183567,1,183.32,4
183568,1,183.36,4
183569,1,183.4,4
183570,1,183.44,4
183571,1,183.48,4
183572,1,183.52,4
183573,1,183.56,4
183574,1,183.6,4
183575,1,183.64,4
183576,1,183.68,4
183577,1,183.72,4
183578,1,183.76,4
183579,1,183.8,4
183580,1,183.84,4
183581,1,183.88,4
183582,1,183.92,4
183583,1,183.96,4
183584,1,184.0,4
183585,1,184.04,4
183586,1,184.08,4
183587,1,184.12,4
183588,1,184.16,4
183589,1,184.2,4
183590,1,184.24,4
183591,1,184.28,4
184899,1,163.92,4
184900,1,163.96,4
184901,1,164.0,4
184902,1,164.04,4
184903,1,164.08,4
184904,1,164.12,4
185677,1,155.44,4
185678,1,155.48,4
185679,1,155.52,4
185680,1,155.56,4
186624,1,162.48,4
186625,1,162.52,4
186626,1,162.56,4
186627,1,162.6,4
186628,1,162.64,4
186629,1,162.68,4
186630,1,162.72,4
186631,1,162.76,4
186632,1,162.8,4
186873,1,134.32,4
186874,1,134.36,4
186875,1,134.4,4
186876,1,134.44,4
186877,1,134.48,4
186878,1,134.52,4
186879,1,134.56,4
186880,1,134.6,4
186881,1,134.64,4
186882,1,134.68,4
186883,1,134.72,4
186884,1,134.76,4
186885,1,134.8,4
186886,1,134.84,4
186887,1,134.88,4
186888,1,134.92,4
186889,1,134.96,4
186890,1,135.0,4
186891,1,135.04,4
186892,1,135.08,4
186893,1,135.12,4
186894,1,135.16,4
186895,1,135.2,4
188761,2,203.56,4
188762,2,203.6,4
188763,2,203.64,4
188764,2,203.68,4
188765,2,203.72,4
188766,2,203.76,4
188767,1,203.8,4
188768,1,203.84,4
188769,1,203.88,4
188770,1,203.92,4
188771,1,203.96,4
188772,1,204.0,4
188773,1,204.04,4
188774,1,204.08,4
188775,1,204.12,4
188776,1,204.16,4
188777,1,204.2,4
188778,1,204.24,4
188779,1,204.28,4
188780,1,204.32,4
188781,1,204.36,4
188782,1,204.4,4
189861,1,170.84,4
189862,1,170.88,4
189863,1,170.92,4
189864,1,170.96,4
189865,1,171.0,4
189866,1,171.04,4
191201,1,133.76,4
191202,1,133.8,4
191203,1,133.84,4
191204,1,133.88,4
191205,1,133.92,4
191206,1,133.96,4
192485,1,197.48,4
192486,1,197.52,4
192487,1,197.56,4
192488,1,197.6,4
192489,1,197.64,4
192490,1,197.68,4
192491,1,197.72,4
192492,1,197.76,4
192493,1,197.8,4
192494,1,197.84,4
192495,1,197.88,4
192496,1,197.92,4
192497,1,197.96,4
192498,1,198.0,4
192499,1,198.04,4
192500,1,198.08,4
192501,1,198.12,4
192502,1,198.16,4
192503,1,198.2,4
192504,1,198.24,4
192505,1,198.28,4
192506,1,198.32,4
192507,1,198.36,4
193530,1,206.12,4
193531,1,206.16,4
193532,1,206.2,4
193533,1,206.24,4
193534,1,206.28,4
193535,1,206.32,4
193536,1,206.36,4
193537,1,206.4,4
193538,1,206.44,4
193539,1,206.48,4
193540,2,206.52,4
193541,2,206.56,4
193542,2,206.6,4
195340,1,203.28,4
195341,1,203.32,4
195342,1,203.36,4
195343,1,203.4,4
195344,1,203.44,4
195345,1,203.48,4
195346,1,203.52,4
197275,2,208.4,4
197276,2,208.44,4
197277,2,208.48,4
197278,2,208.52,4
197279,2,208.56,4
197280,2,208.6,4
197281,2,208.64,4
197282,2,208.68,4
197283,2,208.72,4
197284,2,208.76,4
197285,2,208.8,4
197286,2,208.84,4
197287,2,208.88,4
197288,2,208.92,4
197289,2,208.96,4
198294,1,172.72,4
198295,1,172.76,4
198296,1,172.8,4
198297,1,172.84,4
198298,1,172.88,4
198299,1,172.92,4
198300,1,172.96,4
198301,1,173.0,4
208202,1,137.72,4
208203,1,137.76,4
208204,1,137.8,4
208205,1,137.84,4
208206,1,137.88,4
208207,1,137.92,4
208208,1,137.96,4
208209,1,138.0,4
208210,1,138.04,4
208211,1,138.08,4
208212,1,138.12,4
208213,1,138.16,4
208214,1,138.2,4
208215,1,138.24,4
208216,1,138.28,4
208217,1,138.32,4
208218,1,138.36,4
208219,1,138.4,4
208220,1,138.44,4
208221,1,138.48,4
208222,1,138.52,4
208223,1,138.56,4
208224,1,138.6,4
210138,1,209.76,4
210139,1,209.8,4
210140,1,209.84,4
210141,1,209.88,4
210142,1,209.92,4
210143,1,209.96,4
210144,1,210.0,4
210145,1,210.04,4
210146,1,210.08,4
210147,1,210.12,4
210148,1,210.16,4
210149,1,210.2,4
210150,1,210.24,4
210151,1,210.28,4
212124,1,165.2,4
212125,1,165.24,4
213164,1,206.64,4
213165,1,206.68,4
213166,1,206.72,4
213167,1,206.76,4
213168,1,206.8,4
213169,2,206.84,4
213170,2,206.88,4
213171,2,206.92,4
213172,2,206.96,4
213173,2,207.0,4
213174,2,207.04,4
213175,2,207.08,4
213176,2,207.12,4
213177,2,207.16,4
213178,2,207.2,4
213179,2,207.24,4
213180,2,207.28,4
213181,2,207.32,4
213182,2,207.36,4
213183,2,207.4,4
213184,2,207.44,4
213185,2,207.48,4
215217,2,213.52,4
215218,2,213.56,4
215219,2,213.6,4
215220,2,213.64,4
215221,2,213.68,4
215222,2,213.72,4
215223,2,213.76,4
215224,2,213.8,4
215225,2,213.84,4
215226,2,213.88,4
215227,2,213.92,4
215228,2,213.96,4
215229,2,214.0,4
215230,2,214.04,4
216628,1,195.2,4
216629,1,195.24,4
216630,1,195.28,4
216631,1,195.32,4
216632,1,195.36,4
216633,1,195.4,4
219532,1,199.56,4
219533,1,199.6,4
219534,1,199.64,4
219535,1,199.68,4
219536,1,199.72,4
219537,1,199.76,4
220693,1,211.72,4
220694,1,211.76,4
220695,2,211.8,4
220696,2,211.84,4
220697,2,211.88,4
220698,2,211.92,4
220699,2,211.96,4
220700,2,212.0,4
220701,2,212.04,4
220702,2,212.08,4
220703,2,212.12,4
220704,2,212.16,4
220705,2,212.2,4
220706,2,212.24,4
221896,1,215.6,4
221897,1,215.64,4
221898,1,215.68,4
221899,1,215.72,4
221900,1,215.76,4
221901,1,215.8,4
221902,2,215.84,4
221903,2,215.88,4
221904,2,215.92,4
221905,2,215.96,4
221906,2,216.0,4
221907,2,216.04,4
221908,2,216.08,4
221909,2,216.12,4
221910,1,216.16,4
221911,1,216.2,4
222826,2,205.28,4
222827,2,205.32,4
222828,2,205.36,4
222829,2,205.4,4
222830,2,205.44,4
222831,2,205.48,4
223917,1,212.64,4
223918,1,212.68,4
223919,1,212.72,4
223920,1,212.76,4
223921,1,212.8,4
223922,1,212.84,4
223923,1,212.88,4
224851,1,205.08,4
224852,1,205.12,4
224853,1,205.16,4
224854,1,205.2,4
224855,1,205.24,4
224862,1,205.52,4
224863,1,205.56,4
224864,1,205.6,4
224865,1,205.64,4
224866,1,205.68,4
224867,1,205.72,4
224868,1,205.76,4
224869,1,205.8,4
224870,1,205.84,4
224871,1,205.88,4
224872,1,205.92,4
224873,1,205.96,4
224874,1,206.0,4
226105,1,217.68,4
226106,1,217.72,4
226107,1,217.76,4
226108,1,217.8,4
226109,1,217.84,4
226110,1,217.88,4
226111,1,217.92,4
226112,1,217.96,4
226113,1,218.0,4
226114,1,218.04,4
226115,1,218.08,4
226116,1,218.12,4
226117,1,218.16,4
226118,1,218.2,4
226119,1,218.24,4
227192,1,214.2,4
227193,1,214.24,4
227194,1,214.28,4
227195,1,214.32,4
227196,1,214.36,4
227197,1,214.4,4
227198,1,214.44,4
227199,1,214.48,4
229336,1,208.04,4
229337,1,208.08,4
229338,1,208.12,4
229339,1,208.16,4
229340,1,208.2,4
229341,1,208.24,4
229342,1,208.28,4
229343,1,208.32,4
229344,1,208.36,4
229360,1,209.0,4
229361,1,209.04,4
229362,1,209.08,4
229363,1,209.12,4
230504,1,218.44,4
230505,1,218.48,4
230506,1,218.52,4
230507,1,218.56,4
230508,1,218.6,4
230509,1,218.64,4
230510,1,218.68,4
230511,1,218.72,4
231749,1,212.28,4
231750,1,212.32,4
231751,1,212.36,4
231752,1,212.4,4
231753,1,212.44,4
231754,1,212.48,4
231755,1,212.52,4
231756,1,212.56,4
233402,1,241.48,4
233403,1,241.52,4
233404,1,241.56,4
233405,1,241.6,4
233406,1,241.64,4
233407,1,241.68,4
233408,1,241.72,4
234581,1,185.36,4
234582,1,185.4,4
234583,1,185.44,4
234584,1,185.48,4
234585,1,185.52,4
234586,1,185.56,4
234587,1,185.6,4
234588,1,185.64,4
234589,1,185.68,4
234590,1,185.72,4
234591,1,185.76,4
234592,1,185.8,4
234593,1,185.84,4
234594,1,185.88,4
234595,1,185.92,4
234596,1,185.96,4
234597,1,186.0,4
234598,1,186.04,4
234599,1,186.08,4
234600,1,186.12,4
234601,1,186.16,4
234602,1,186.2,4
234603,1,186.24,4
234604,1,186.28,4
234605,1,186.32,4
234606,1,186.36,4
234607,1,186.4,4
234608,1,186.44,4
234609,1,186.48,4
234610,1,186.52,4
234611,1,186.56,4
234612,1,186.6,4
234613,1,186.64,4
234614,1,186.68,4
235579,1,213.32,4
235580,1,213.36,4
235581,1,213.4,4
235582,1,213.44,4
235583,1,213.48,4
237033,1,238.44,4
237034,1,238.48,4
237035,1,238.52,4
237036,1,238.56,4
237037,1,238.6,4
237038,1,238.64,4
237039,1,238.68,4
237329,1,187.08,4
237330,1,187.12,4
237331,1,187.16,4
237332,1,187.2,4
237333,1,187.24,4
237334,1,187.28,4
237335,1,187.32,4
237336,1,187.36,4
237337,1,187.4,4
237338,1,187.44,4
237339,1,187.48,4
237340,1,187.52,4
237341,1,187.56,4
237342,1,187.6,4
237343,1,187.64,4
237344,1,187.68,4
237345,1,187.72,4
237346,1,187.76,4
239856,1,241.84,4
239857,1,241.88,4
239858,1,241.92,4
239859,1,241.96,4
239860,1,242.0,4
239861,1,242.04,4
239862,1,242.08,4
239863,1,242.12,4
239864,1,242.16,4
239865,1,242.2,4
239866,1,242.24,4
239867,1,242.28,4
239868,1,242.32,4
240683,1,243.0,4
240684,1,243.04,4
240685,1,243.08,4
240686,1,243.12,4
240687,1,243.16,4
240688,1,243.2,4
240689,1,243.24,4
241574,1,239.04,4
241575,1,239.08,4
241576,1,239.12,4
241577,1,239.16,4
241578,1,239.2,4
241579,1,239.24,4
241580,1,239.28,4
242466,1,243.28,4
242467,1,243.32,4
242468,1,243.36,4
242469,1,243.4,4
242470,1,243.44,4
242471,1,243.48,4
242472,1,243.52,4
243484,1,284.36,4
243485,1,284.4,4
243486,1,284.44,4
243487,1,284.48,4
243488,1,284.52,4
243489,1,284.56,4
243490,1,284.6,4
243491,1,284.64,4
244972,1,283.48,4
244973,1,283.52,4
244974,1,283.56,4
244975,1,283.6,4
244976,1,283.64,4
244977,1,283.68,4
245886,1,245.04,4
245887,1,245.08,4
245888,1,245.12,4
245889,1,245.16,4
245890,1,245.2,4
245891,1,245.24,4
245892,1,245.28,4
245893,1,245.32,4
245894,1,245.36,4
246850,1,255.6,4
246851,1,255.64,4
246852,1,255.68,4
246853,1,255.72,4
246854,1,255.76,4
246855,1,255.8,4
246856,1,255.84,4
246857,1,255.88,4
247645,1,246.64,4
247646,1,246.68,4
247647,1,246.72,4
247648,1,246.76,4
247649,1,246.8,4
247650,1,246.84,4
247651,1,246.88,4
247652,1,246.92,4
247653,1,246.96,4
247654,1,247.0,4
247655,1,247.04,4
248507,1,251.76,4
248508,1,251.8,4
248509,1,251.84,4
248510,1,251.88,4
248511,1,251.92,4
248520,1,252.28,4
248521,1,252.32,4
248522,1,252.36,4
248523,1,252.4,4
249609,1,259.04,4
249610,1,259.08,4
249611,1,259.12,4
249612,1,259.16,4
249613,1,259.2,4
249614,1,259.24,4
249615,1,259.28,4
251463,2,290.32,4
251464,2,290.36,4
251465,2,290.4,4
251466,1,290.44,4
251467,1,290.48,4
251468,1,290.52,4
252250,1,249.0,4
252251,1,249.04,4
252252,1,249.08,4
252253,1,249.12,4
252254,1,249.16,4
252255,1,249.2,4
252256,1,249.24,4
252257,1,249.28,4
252258,1,249.32,4
252259,1,249.36,4
254181,1,285.68,4
254182,1,285.72,4
254183,1,285.76,4
254184,1,285.8,4
254185,1,285.84,4
254186,1,285.88,4
254187,1,285.92,4
254188,1,285.96,4
255154,1,257.44,4
255155,1,257.48,4
255156,1,257.52,4
255157,1,257.56,4
255158,1,257.6,4
255159,1,257.64,4
255160,1,257.68,4
255161,1,257.72,4
255162,1,257.76,4
255163,1,257.8,4
255164,1,257.84,4
255926,1,254.32,4
255927,1,254.36,4
255928,1,254.4,4
255929,1,254.44,4
255930,1,254.48,4
255931,1,254.52,4
255932,1,254.56,4
255933,1,254.6,4
255934,1,254.64,4
255935,1,254.68,4
256107,1,229.6,4
256108,1,229.64,4
256109,1,229.68,4
256110,1,229.72,4
256111,1,229.76,4
256112,1,229.8,4
256113,1,229.84,4
256114,1,229.88,4
256115,1,229.92,4
256116,1,229.96,4
256117,1,230.0,4
256118,1,230.04,4
256119,1,230.08,4
256120,1,230.12,4
256121,1,230.16,4
256122,1,230.2,4
257304,2,288.44,4
257305,2,288.48,4
257306,2,288.52,4
257307,2,288.56,4
257308,1,288.6,4
257309,1,288.64,4
257310,1,288.68,4
257311,2,288.72,4
257312,2,288.76,4
257313,2,288.8,4
258622,1,290.0,4
258623,1,290.04,4
258624,1,290.08,4
258625,1,290.12,4
258626,1,290.16,4
258627,1,290.2,4
258628,1,290.24,4
258629,1,290.28,4
259362,1,287.92,4
259363,1,287.96,4
259364,1,288.0,4
259365,1,288.04,4
259366,1,288.08,4
259367,1,288.12,4
259368,1,288.16,4
259369,1,288.2,4
259370,1,288.24,4
259371,1,288.28,4
259372,1,288.32,4
259373,1,288.36,4
259374,1,288.4,4
260548,1,338.56,4
260549,1,338.6,4
260550,1,338.64,4
260551,1,338.68,4
260552,1,338.72,4
260553,1,338.76,4
260554,1,338.8,4
260555,1,338.84,4
260556,1,338.88,4
260557,1,338.92,4
260558,1,338.96,4
260559,1,339.0,4
260560,1,339.04,4
260561,1,339.08,4
260562,1,339.12,4
260563,1,339.16,4
260564,1,339.2,4
260565,1,339.24,4
260566,1,339.28,4
260567,1,339.32,4
260568,1,339.36,4
260569,1,339.4,4
260570,1,339.44,4
260571,1,339.48,4
260964,1,406.12,4
260965,1,406.16,4
260966,1,406.2,4
260967,1,406.24,4
260968,1,406.28,4
260969,1,406.32,4
260970,1,406.36,4
260971,1,406.4,4
260972,1,406.44,4
261768,1,288.84,4
261769,1,288.88,4
261770,1,288.92,4
261771,1,288.96,4
262781,1,330.36,4
262782,1,330.4,4
262783,1,330.44,4
262784,1,330.48,4
262785,1,330.52,4
262786,1,330.56,4
262787,1,330.6,4
262788,1,330.64,4
262789,1,330.68,4
263679,1,286.48,4
263680,1,286.52,4
263681,1,286.56,4
263682,1,286.6,4
263683,1,286.64,4
263684,1,286.68,4
263685,1,286.72,4
263686,1,286.76,4
263687,1,286.8,4
263688,1,286.84,4
265833,1,293.4,4
265834,1,293.44,4
265835,1,293.48,4
265836,1,293.52,4
265837,1,293.56,4
265838,1,293.6,4
265839,1,293.64,4
265840,1,293.68,4
265841,1,293.72,4
265842,1,293.76,4
265843,1,293.8,4
266754,2,292.16,4
266755,2,292.2,4
266756,1,292.24,4
266757,1,292.28,4
266758,1,292.32,4
266759,1,292.36,4
266760,1,292.4,4
266761,1,292.44,4
266762,1,292.48,4
266763,1,292.52,4
266764,1,292.56,4
267016,1,263.04,4
267017,1,263.08,4
267018,1,263.12,4
267019,1,263.16,4
267020,1,263.2,4
267021,1,263.24,4
267022,1,263.28,4
267023,1,263.32,4
267024,1,263.36,4
267025,1,263.4,4
267026,1,263.44,4
267027,1,263.48,4
267028,1,263.52,4
267029,1,263.56,4
267030,1,263.6,4
267031,1,263.64,4
267032,1,263.68,4
267033,1,263.72,4
267034,1,263.76,4
267035,1,263.8,4
267036,1,263.84,4
267037,1,263.88,4
268402,1,291.12,4
268403,1,291.16,4
268404,1,291.2,4
268405,1,291.24,4
268406,1,291.28,4
268407,1,291.32,4
268408,1,291.36,4
270331,2,295.36,4
270332,2,295.4,4
270333,2,295.44,4
270334,2,295.48,4
270335,1,295.52,4
270336,1,295.56,4
270337,1,295.6,4
270338,1,295.64,4
270339,1,295.68,4
273435,1,291.64,4
273436,1,291.68,4
273437,1,291.72,4
273438,1,291.76,4
273439,1,291.8,4
273440,1,291.84,4
273441,1,291.88,4
273442,1,291.92,4
273443,1,291.96,4
273444,1,292.0,4
273445,1,292.04,4
273446,1,292.08,4
273447,1,292.12,4
274331,1,297.24,4
274332,1,297.28,4
274333,1,297.32,4
274334,1,297.36,4
274335,1,297.4,4
274336,1,297.44,4
274337,1,297.48,4
274338,1,297.52,4
274563,1,264.48,4
274564,1,264.52,4
274565,1,264.56,4
274566,1,264.6,4
274567,1,264.64,4
274568,1,264.68,4
274569,1,264.72,4
274570,1,264.76,4
274571,1,264.8,4
274572,1,264.84,4
274573,1,264.88,4
274574,1,264.92,4
274575,1,264.96,4
274576,1,265.0,4
274577,1,265.04,4
274578,1,265.08,4
274579,1,265.12,4
274580,1,265.16,4
274581,1,265.2,4
274582,1,265.24,4
274583,1,265.28,4
274584,1,265.32,4
274585,1,265.36,4
275817,1,295.12,4
275818,1,295.16,4
275819,1,295.2,4
275820,1,295.24,4
275821,1,295.28,4
275822,1,295.32,4
277972,2,348.52,4
277973,2,348.56,4
277974,2,348.6,4
277975,2,348.64,4
277976,2,348.68,4
277977,2,348.72,4
277978,2,348.76,4
279617,2,297.72,4
279618,2,297.76,4
279619,2,297.8,4
279620,2,297.84,4
279621,2,297.88,4
279622,2,297.92,4
279623,2,297.96,4
279624,2,298.0,4
279625,1,298.04,4
279626,1,298.08,4
281465,1,334.24,4
281466,1,334.28,4
281467,2,334.32,4
281468,2,334.36,4
281469,2,334.4,4
281470,2,334.44,4
281471,2,334.48,4
281472,2,334.52,4
281473,2,334.56,4
281474,2,334.6,4
281475,1,334.64,4
281476,1,334.68,4
281477,1,334.72,4
281478,1,334.76,4
281479,1,334.8,4
281480,1,334.84,4
281481,1,334.88,4
281482,1,334.92,4
282194,1,302.2,4
282195,1,302.24,4
282196,1,302.28,4
282197,1,302.32,4
282198,1,302.36,4
282199,1,302.4,4
282200,1,302.44,4
283119,1,299.8,4
283120,1,299.84,4
283121,1,299.88,4
283122,1,299.92,4
283123,1,299.96,4
283124,1,300.0,4
283125,1,300.04,4
283126,1,300.08,4
284012,1,297.6,4
284013,1,297.64,4
284014,1,297.68,4
284782,1,299.12,4
284783,1,299.16,4
284784,1,299.2,4
284785,1,299.24,4
284786,1,299.28,4
284787,1,299.32,4
284788,1,299.36,4
284789,1,299.4,4
284790,1,299.44,4
284791,1,299.48,4
284792,1,299.52,4
284793,1,299.56,4
285146,1,280.92,4
285147,1,280.96,4
285148,1,281.0,4
285149,1,281.04,4
285150,1,281.08,4
285151,1,281.12,4
285152,1,281.16,4
285153,1,281.2,4
285154,1,281.24,4
285155,1,281.28,4
285156,1,281.32,4
285157,1,281.36,4
285158,1,281.4,4
285159,1,281.44,4
285160,1,281.48,4
285161,1,281.52,4
285162,1,281.56,4
285163,1,281.6,4
285164,1,281.64,4
285165,1,281.68,4
285166,1,281.72,4
285167,1,281.76,4
285168,1,281.8,4
285169,1,281.84,4
285170,1,281.88,4
285171,1,281.92,4
285172,1,281.96,4
285173,1,282.0,4
285174,1,282.04,4
